,0
4828,747000
4829,748000
4830,749000
4831,750000
4832,751000
4833,752000
4834,753000
4835,754000
4836,755000
4837,756000
4838,757000
4839,758000
4840,759000
4841,760000
4842,761000
4843,762000
4844,763000
4845,764000
4846,765000
4847,766000
4848,767000
4849,768000
4850,769000
4851,770000
4852,771000
4853,772000
4854,773000
4855,774000
4856,775000
4857,776000
4858,777000
4859,778000
4860,779000
4861,780000
4862,781000
4863,782000
4864,783000
4865,784000
4866,785000
4867,786000
4868,787000
4869,788000
4870,789000
4871,790000
4872,791000
4873,792000
4874,793000
4875,794000
4876,795000
4877,796000
4878,797000
4879,798000
4880,799000
4881,800000
4882,801000
4883,802000
4884,803000
4885,804000
4886,805000
4887,806000
4888,807000
4889,808000
4890,809000
4891,467000
4892,468000
4893,469000
4894,470000
4895,471000
4896,472000
4897,473000
4898,474000
4899,475000
4900,476000
4901,477000
4902,478000
4903,479000
4904,480000
4905,481000
4906,482000
4907,483000
4908,484000
4909,485000
4910,486000
4911,487000
4912,488000
4913,489000
4914,490000
4915,491000
4916,492000
4917,493000
4918,494000
4919,495000
4920,496000
4921,497000
4922,498000
4923,499000
4924,500000
4925,501000
4926,502000
4927,503000
4928,504000
4929,505000
4930,506000
4931,507000
4932,508000
4933,509000
4934,510000
4935,511000
4936,512000
4937,513000
4938,514000
4939,515000
4940,516000
4941,517000
4942,518000
4943,519000
4944,520000
4945,521000
4946,522000
4947,743000
4948,744000
4949,745000
4950,746000
4951,747000
4952,748000
4953,749000
4954,750000
4955,751000
4956,752000
4957,753000
4958,754000
4959,755000
4960,756000
4961,757000
4962,758000
4963,759000
4964,760000
4965,761000
4966,762000
4967,763000
4968,764000
4969,765000
4970,766000
4971,767000
4972,768000
4973,769000
4974,770000
4975,771000
4976,772000
4977,773000
4978,774000
4979,775000
4980,776000
4981,777000
4982,778000
4983,779000
4984,780000
4985,781000
4986,782000
4987,783000
4988,784000
4989,785000
4990,786000
4991,787000
4992,788000
4993,789000
4994,790000
4995,791000
4996,792000
4997,793000
4998,794000
4999,795000
5000,796000
5001,797000
5002,798000
5003,799000
5004,800000
5005,801000
5006,802000
5007,803000
5008,804000
5009,805000
5010,806000
5011,807000
5012,808000
5013,809000
5014,467000
5015,468000
5016,469000
5017,470000
5018,471000
5019,472000
5020,473000
5021,474000
5022,475000
5023,476000
5024,477000
5025,478000
5026,479000
5027,480000
5028,481000
5029,482000
5030,483000
5031,484000
5032,485000
5033,486000
5034,487000
5035,488000
5036,489000
5037,490000
5038,491000
5039,492000
5040,493000
5041,494000
5042,495000
5043,496000
5044,497000
5045,498000
5046,499000
5047,500000
5048,501000
5049,502000
5050,503000
5051,504000
5052,505000
5053,506000
5054,507000
5055,508000
5056,509000
5057,510000
5058,511000
5059,512000
5060,513000
5061,514000
5062,515000
5063,516000
5064,517000
5065,518000
5066,519000
5067,520000
5068,521000
5069,522000
5070,742000
5071,743000
5072,744000
5073,745000
5074,746000
5075,747000
5076,748000
5077,749000
5078,750000
5079,751000
5080,752000
5081,753000
5082,754000
5083,755000
5084,756000
5085,757000
5086,758000
5087,759000
5088,760000
5089,761000
5090,762000
5091,763000
5092,764000
5093,765000
5094,766000
5095,767000
5096,768000
5097,769000
5098,770000
5099,771000
5100,772000
5101,773000
5102,774000
5103,775000
5104,776000
5105,777000
5106,778000
5107,779000
5108,780000
5109,781000
5110,782000
5111,783000
5112,784000
5113,785000
5114,786000
5115,787000
5116,788000
5117,789000
5118,790000
5119,791000
5120,792000
5121,793000
5122,794000
5123,795000
5124,796000
5125,797000
5126,798000
5127,799000
5128,800000
5129,801000
5130,802000
5131,803000
5132,804000
5133,805000
5134,806000
5135,807000
5136,808000
5137,809000
5138,467000
5139,468000
5140,469000
5141,470000
5142,471000
5143,472000
5144,473000
5145,474000
5146,475000
5147,476000
5148,477000
5149,478000
5150,479000
5151,480000
5152,481000
5153,482000
5154,483000
5155,484000
5156,485000
5157,486000
5158,487000
5159,488000
5160,489000
5161,490000
5162,491000
5163,492000
5164,493000
5165,494000
5166,495000
5167,496000
5168,497000
5169,498000
5170,499000
5171,500000
5172,501000
5173,502000
5174,503000
5175,504000
5176,505000
5177,506000
5178,507000
5179,508000
5180,509000
5181,510000
5182,511000
5183,512000
5184,513000
5185,514000
5186,515000
5187,516000
5188,517000
5189,518000
5190,519000
5191,520000
5192,521000
5193,522000
5194,523000
5195,524000
5196,741000
5197,742000
5198,743000
5199,744000
5200,745000
5201,746000
5202,747000
5203,748000
5204,749000
5205,750000
5206,751000
5207,752000
5208,753000
5209,754000
5210,755000
5211,756000
5212,757000
5213,758000
5214,759000
5215,760000
5216,761000
5217,762000
5218,763000
5219,764000
5220,765000
5221,766000
5222,767000
5223,768000
5224,769000
5225,770000
5226,771000
5227,772000
5228,773000
5229,774000
5230,775000
5231,776000
5232,777000
5233,778000
5234,779000
5235,780000
5236,781000
5237,782000
5238,783000
5239,784000
5240,785000
5241,786000
5242,787000
5243,788000
5244,789000
5245,790000
5246,791000
5247,792000
5248,793000
5249,794000
5250,795000
5251,796000
5252,797000
5253,798000
5254,799000
5255,800000
5256,801000
5257,802000
5258,803000
5259,804000
5260,805000
5261,806000
5262,807000
5263,808000
5264,809000
5265,467000
5266,468000
5267,469000
5268,470000
5269,471000
5270,472000
5271,473000
5272,474000
5273,475000
5274,476000
5275,477000
5276,478000
5277,479000
5278,480000
5279,481000
5280,482000
5281,483000
5282,484000
5283,485000
5284,486000
5285,487000
5286,488000
5287,489000
5288,490000
5289,491000
5290,492000
5291,493000
5292,494000
5293,495000
5294,496000
5295,497000
5296,498000
5297,499000
5298,500000
5299,501000
5300,502000
5301,503000
5302,504000
5303,505000
5304,506000
5305,507000
5306,508000
5307,509000
5308,510000
5309,511000
5310,512000
5311,513000
5312,514000
5313,515000
5314,516000
5315,517000
5316,518000
5317,519000
5318,520000
5319,521000
5320,522000
5321,523000
5322,524000
5323,741000
5324,742000
5325,743000
5326,744000
5327,745000
5328,746000
5329,747000
5330,748000
5331,749000
5332,750000
5333,751000
5334,752000
5335,753000
5336,754000
5337,755000
5338,756000
5339,757000
5340,758000
5341,759000
5342,760000
5343,761000
5344,762000
5345,763000
5346,764000
5347,765000
5348,766000
5349,767000
5350,768000
5351,769000
5352,770000
5353,771000
5354,772000
5355,773000
5356,774000
5357,775000
5358,776000
5359,777000
5360,778000
5361,779000
5362,780000
5363,781000
5364,782000
5365,783000
5366,784000
5367,785000
5368,786000
5369,787000
5370,788000
5371,789000
5372,790000
5373,791000
5374,792000
5375,793000
5376,794000
5377,795000
5378,796000
5379,797000
5380,798000
5381,799000
5382,800000
5383,801000
5384,802000
5385,803000
5386,804000
5387,805000
5388,806000
5389,807000
5390,808000
5391,809000
5392,467000
5393,468000
5394,469000
5395,470000
5396,471000
5397,472000
5398,473000
5399,474000
5400,475000
5401,476000
5402,477000
5403,478000
5404,479000
5405,480000
5406,481000
5407,482000
5408,483000
5409,484000
5410,485000
5411,486000
5412,487000
5413,488000
5414,489000
5415,490000
5416,491000
5417,492000
5418,493000
5419,494000
5420,495000
5421,496000
5422,497000
5423,498000
5424,499000
5425,500000
5426,501000
5427,502000
5428,503000
5429,504000
5430,505000
5431,506000
5432,507000
5433,508000
5434,509000
5435,510000
5436,511000
5437,512000
5438,513000
5439,514000
5440,515000
5441,516000
5442,517000
5443,518000
5444,519000
5445,520000
5446,521000
5447,522000
5448,523000
5449,524000
5450,741000
5451,742000
5452,743000
5453,744000
5454,745000
5455,746000
5456,747000
5457,748000
5458,749000
5459,750000
5460,751000
5461,752000
5462,753000
5463,754000
5464,755000
5465,756000
5466,757000
5467,758000
5468,759000
5469,760000
5470,761000
5471,762000
5472,763000
5473,764000
5474,765000
5475,766000
5476,767000
5477,768000
5478,769000
5479,770000
5480,771000
5481,772000
5482,773000
5483,774000
5484,775000
5485,776000
5486,777000
5487,778000
5488,779000
5489,780000
5490,781000
5491,782000
5492,783000
5493,784000
5494,785000
5495,786000
5496,787000
5497,788000
5498,789000
5499,790000
5500,791000
5501,792000
5502,793000
5503,794000
5504,795000
5505,796000
5506,797000
5507,798000
5508,799000
5509,800000
5510,801000
5511,802000
5512,803000
5513,804000
5514,805000
5515,806000
5516,807000
5517,808000
5518,809000
5519,467000
5520,468000
5521,469000
5522,470000
5523,471000
5524,472000
5525,473000
5526,474000
5527,475000
5528,476000
5529,477000
5530,478000
5531,479000
5532,480000
5533,481000
5534,482000
5535,483000
5536,484000
5537,485000
5538,486000
5539,487000
5540,488000
5541,489000
5542,490000
5543,491000
5544,492000
5545,493000
5546,494000
5547,495000
5548,496000
5549,497000
5550,498000
5551,499000
5552,500000
5553,501000
5554,502000
5555,503000
5556,504000
5557,505000
5558,506000
5559,507000
5560,508000
5561,509000
5562,510000
5563,511000
5564,512000
5565,513000
5566,514000
5567,515000
5568,516000
5569,517000
5570,518000
5571,519000
5572,520000
5573,521000
5574,522000
5575,523000
5576,524000
5577,525000
5578,742000
5579,743000
5580,744000
5581,745000
5582,746000
5583,747000
5584,748000
5585,749000
5586,750000
5587,751000
5588,752000
5589,753000
5590,754000
5591,755000
5592,756000
5593,757000
5594,758000
5595,759000
5596,760000
5597,761000
5598,762000
5599,763000
5600,764000
5601,765000
5602,766000
5603,767000
5604,768000
5605,769000
5606,770000
5607,771000
5608,772000
5609,773000
5610,774000
5611,775000
5612,776000
5613,777000
5614,778000
5615,779000
5616,780000
5617,781000
5618,782000
5619,783000
5620,784000
5621,785000
5622,786000
5623,787000
5624,788000
5625,789000
5626,790000
5627,791000
5628,792000
5629,793000
5630,794000
5631,795000
5632,796000
5633,797000
5634,798000
5635,799000
5636,800000
5637,801000
5638,802000
5639,803000
5640,804000
5641,805000
5642,806000
5643,807000
5644,808000
5645,809000
5646,467000
5647,468000
5648,469000
5649,470000
5650,471000
5651,472000
5652,473000
5653,474000
5654,475000
5655,476000
5656,477000
5657,478000
5658,479000
5659,480000
5660,481000
5661,482000
5662,483000
5663,484000
5664,485000
5665,486000
5666,487000
5667,488000
5668,489000
5669,490000
5670,491000
5671,492000
5672,493000
5673,494000
5674,495000
5675,496000
5676,497000
5677,498000
5678,499000
5679,500000
5680,501000
5681,502000
5682,503000
5683,504000
5684,505000
5685,506000
5686,507000
5687,508000
5688,509000
5689,510000
5690,511000
5691,512000
5692,513000
5693,514000
5694,515000
5695,516000
5696,517000
5697,518000
5698,519000
5699,520000
5700,521000
5701,522000
5702,523000
5703,524000
5704,525000
5705,526000
5706,740000
5707,742000
5708,743000
5709,744000
5710,745000
5711,746000
5712,747000
5713,748000
5714,749000
5715,750000
5716,751000
5717,752000
5718,753000
5719,754000
5720,755000
5721,756000
5722,757000
5723,758000
5724,759000
5725,760000
5726,761000
5727,762000
5728,763000
5729,764000
5730,765000
5731,766000
5732,767000
5733,768000
5734,769000
5735,770000
5736,771000
5737,772000
5738,773000
5739,774000
5740,775000
5741,776000
5742,777000
5743,778000
5744,779000
5745,780000
5746,781000
5747,782000
5748,783000
5749,784000
5750,785000
5751,786000
5752,787000
5753,788000
5754,789000
5755,790000
5756,791000
5757,792000
5758,793000
5759,794000
5760,795000
5761,796000
5762,797000
5763,798000
5764,799000
5765,800000
5766,801000
5767,802000
5768,803000
5769,804000
5770,805000
5771,806000
5772,807000
5773,808000
5774,809000
5775,467000
5776,468000
5777,469000
5778,470000
5779,471000
5780,472000
5781,473000
5782,474000
5783,475000
5784,476000
5785,477000
5786,478000
5787,479000
5788,480000
5789,481000
5790,482000
5791,483000
5792,484000
5793,485000
5794,486000
5795,487000
5796,488000
5797,489000
5798,490000
5799,491000
5800,492000
5801,493000
5802,494000
5803,495000
5804,496000
5805,497000
5806,498000
5807,499000
5808,500000
5809,501000
5810,502000
5811,503000
5812,504000
5813,505000
5814,506000
5815,507000
5816,508000
5817,509000
5818,510000
5819,511000
5820,512000
5821,513000
5822,514000
5823,515000
5824,516000
5825,517000
5826,518000
5827,519000
5828,520000
5829,521000
5830,522000
5831,739000
5832,740000
5833,741000
5834,742000
5835,743000
5836,744000
5837,745000
5838,746000
5839,747000
5840,748000
5841,749000
5842,750000
5843,751000
5844,752000
5845,753000
5846,754000
5847,755000
5848,756000
5849,757000
5850,758000
5851,759000
5852,760000
5853,761000
5854,762000
5855,763000
5856,764000
5857,765000
5858,766000
5859,767000
5860,768000
5861,769000
5862,770000
5863,771000
5864,772000
5865,773000
5866,774000
5867,775000
5868,776000
5869,777000
5870,778000
5871,779000
5872,780000
5873,781000
5874,782000
5875,783000
5876,784000
5877,785000
5878,786000
5879,787000
5880,788000
5881,789000
5882,790000
5883,791000
5884,792000
5885,793000
5886,794000
5887,795000
5888,796000
5889,797000
5890,798000
5891,799000
5892,800000
5893,801000
5894,802000
5895,803000
5896,804000
5897,805000
5898,806000
5899,807000
5900,808000
5901,809000
5902,467000
5903,468000
5904,469000
5905,470000
5906,471000
5907,472000
5908,473000
5909,474000
5910,475000
5911,476000
5912,477000
5913,478000
5914,479000
5915,480000
5916,481000
5917,482000
5918,483000
5919,484000
5920,485000
5921,486000
5922,487000
5923,488000
5924,489000
5925,490000
5926,491000
5927,492000
5928,493000
5929,494000
5930,495000
5931,496000
5932,497000
5933,498000
5934,499000
5935,500000
5936,501000
5937,502000
5938,503000
5939,504000
5940,505000
5941,506000
5942,507000
5943,508000
5944,509000
5945,510000
5946,511000
5947,512000
5948,513000
5949,514000
5950,515000
5951,516000
5952,517000
5953,518000
5954,519000
5955,520000
5956,521000
5957,522000
5958,523000
5959,524000
5960,739000
5961,740000
5962,741000
5963,742000
5964,743000
5965,744000
5966,745000
5967,746000
5968,747000
5969,748000
5970,749000
5971,750000
5972,751000
5973,752000
5974,753000
5975,754000
5976,755000
5977,756000
5978,757000
5979,758000
5980,759000
5981,760000
5982,761000
5983,762000
5984,763000
5985,764000
5986,765000
5987,766000
5988,767000
5989,768000
5990,769000
5991,770000
5992,771000
5993,772000
5994,773000
5995,774000
5996,775000
5997,776000
5998,777000
5999,778000
6000,779000
6001,780000
6002,781000
6003,782000
6004,783000
6005,784000
6006,785000
6007,786000
6008,787000
6009,788000
6010,789000
6011,790000
6012,791000
6013,792000
6014,793000
6015,794000
6016,795000
6017,796000
6018,797000
6019,798000
6020,799000
6021,800000
6022,801000
6023,802000
6024,803000
6025,804000
6026,805000
6027,806000
6028,807000
6029,808000
6030,809000
6031,467000
6032,468000
6033,469000
6034,470000
6035,471000
6036,472000
6037,473000
6038,474000
6039,475000
6040,476000
6041,477000
6042,478000
6043,479000
6044,480000
6045,481000
6046,482000
6047,483000
6048,484000
6049,485000
6050,486000
6051,487000
6052,488000
6053,489000
6054,490000
6055,491000
6056,492000
6057,493000
6058,494000
6059,495000
6060,496000
6061,497000
6062,498000
6063,499000
6064,500000
6065,501000
6066,502000
6067,503000
6068,504000
6069,505000
6070,506000
6071,507000
6072,508000
6073,509000
6074,510000
6075,511000
6076,512000
6077,513000
6078,514000
6079,515000
6080,516000
6081,517000
6082,518000
6083,519000
6084,520000
6085,521000
6086,522000
6087,523000
6088,739000
6089,740000
6090,741000
6091,742000
6092,743000
6093,744000
6094,745000
6095,746000
6096,747000
6097,748000
6098,749000
6099,750000
6100,751000
6101,752000
6102,753000
6103,754000
6104,755000
6105,756000
6106,757000
6107,758000
6108,759000
6109,760000
6110,761000
6111,762000
6112,763000
6113,764000
6114,765000
6115,766000
6116,767000
6117,768000
6118,769000
6119,770000
6120,771000
6121,772000
6122,773000
6123,774000
6124,775000
6125,776000
6126,777000
6127,778000
6128,779000
6129,780000
6130,781000
6131,782000
6132,783000
6133,784000
6134,785000
6135,786000
6136,787000
6137,788000
6138,789000
6139,790000
6140,791000
6141,792000
6142,793000
6143,794000
6144,795000
6145,796000
6146,797000
6147,798000
6148,799000
6149,800000
6150,801000
6151,802000
6152,803000
6153,804000
6154,805000
6155,806000
6156,807000
6157,808000
6158,809000
6159,467000
6160,468000
6161,469000
6162,470000
6163,471000
6164,472000
6165,473000
6166,474000
6167,475000
6168,476000
6169,477000
6170,478000
6171,479000
6172,480000
6173,481000
6174,482000
6175,483000
6176,484000
6177,485000
6178,486000
6179,487000
6180,488000
6181,489000
6182,490000
6183,491000
6184,492000
6185,493000
6186,494000
6187,495000
6188,496000
6189,497000
6190,498000
6191,499000
6192,500000
6193,501000
6194,502000
6195,503000
6196,504000
6197,505000
6198,506000
6199,507000
6200,508000
6201,509000
6202,510000
6203,511000
6204,512000
6205,513000
6206,514000
6207,515000
6208,516000
6209,517000
6210,518000
6211,519000
6212,520000
6213,521000
6214,522000
6215,523000
6216,739000
6217,740000
6218,741000
6219,742000
6220,743000
6221,744000
6222,745000
6223,746000
6224,747000
6225,748000
6226,749000
6227,750000
6228,751000
6229,752000
6230,753000
6231,754000
6232,755000
6233,756000
6234,757000
6235,758000
6236,759000
6237,760000
6238,761000
6239,762000
6240,763000
6241,764000
6242,765000
6243,766000
6244,767000
6245,768000
6246,769000
6247,770000
6248,771000
6249,772000
6250,773000
6251,774000
6252,775000
6253,776000
6254,777000
6255,778000
6256,779000
6257,780000
6258,781000
6259,782000
6260,783000
6261,784000
6262,785000
6263,786000
6264,787000
6265,788000
6266,789000
6267,790000
6268,791000
6269,792000
6270,793000
6271,794000
6272,795000
6273,796000
6274,797000
6275,798000
6276,799000
6277,800000
6278,801000
6279,802000
6280,803000
6281,804000
6282,805000
6283,806000
6284,807000
6285,808000
6286,809000
6287,467000
6288,468000
6289,469000
6290,470000
6291,471000
6292,472000
6293,473000
6294,474000
6295,475000
6296,476000
6297,477000
6298,478000
6299,479000
6300,480000
6301,481000
6302,482000
6303,483000
6304,484000
6305,485000
6306,486000
6307,487000
6308,488000
6309,489000
6310,490000
6311,491000
6312,492000
6313,493000
6314,494000
6315,495000
6316,496000
6317,497000
6318,498000
6319,499000
6320,500000
6321,501000
6322,502000
6323,503000
6324,504000
6325,505000
6326,506000
6327,507000
6328,508000
6329,509000
6330,510000
6331,511000
6332,512000
6333,513000
6334,514000
6335,515000
6336,516000
6337,517000
6338,518000
6339,519000
6340,520000
6341,521000
6342,522000
6343,523000
6344,739000
6345,740000
6346,741000
6347,742000
6348,743000
6349,744000
6350,745000
6351,746000
6352,747000
6353,748000
6354,749000
6355,750000
6356,751000
6357,752000
6358,753000
6359,754000
6360,755000
6361,756000
6362,757000
6363,758000
6364,759000
6365,760000
6366,761000
6367,762000
6368,763000
6369,764000
6370,765000
6371,766000
6372,767000
6373,768000
6374,769000
6375,770000
6376,771000
6377,772000
6378,773000
6379,774000
6380,775000
6381,776000
6382,777000
6383,778000
6384,779000
6385,780000
6386,781000
6387,782000
6388,783000
6389,784000
6390,785000
6391,786000
6392,787000
6393,788000
6394,789000
6395,790000
6396,791000
6397,792000
6398,793000
6399,794000
6400,795000
6401,796000
6402,797000
6403,798000
6404,799000
6405,800000
6406,801000
6407,802000
6408,803000
6409,804000
6410,805000
6411,806000
6412,807000
6413,808000
6414,809000
6415,467000
6416,468000
6417,469000
6418,470000
6419,471000
6420,472000
6421,473000
6422,474000
6423,475000
6424,476000
6425,477000
6426,478000
6427,479000
6428,480000
6429,481000
6430,482000
6431,483000
6432,484000
6433,485000
6434,486000
6435,487000
6436,488000
6437,489000
6438,490000
6439,491000
6440,492000
6441,493000
6442,494000
6443,495000
6444,496000
6445,497000
6446,498000
6447,499000
6448,500000
6449,501000
6450,502000
6451,503000
6452,504000
6453,505000
6454,506000
6455,507000
6456,508000
6457,509000
6458,510000
6459,511000
6460,512000
6461,513000
6462,514000
6463,515000
6464,516000
6465,517000
6466,518000
6467,519000
6468,520000
6469,521000
6470,522000
6471,523000
6472,524000
6473,525000
6474,526000
6475,740000
6476,741000
6477,742000
6478,743000
6479,744000
6480,745000
6481,746000
6482,747000
6483,748000
6484,749000
6485,750000
6486,751000
6487,752000
6488,753000
6489,754000
6490,755000
6491,756000
6492,757000
6493,758000
6494,759000
6495,760000
6496,761000
6497,762000
6498,763000
6499,764000
6500,765000
6501,766000
6502,767000
6503,768000
6504,769000
6505,770000
6506,771000
6507,772000
6508,773000
6509,774000
6510,775000
6511,776000
6512,777000
6513,778000
6514,779000
6515,780000
6516,781000
6517,782000
6518,783000
6519,784000
6520,785000
6521,786000
6522,787000
6523,788000
6524,789000
6525,790000
6526,791000
6527,792000
6528,793000
6529,794000
6530,795000
6531,796000
6532,797000
6533,798000
6534,799000
6535,800000
6536,801000
6537,802000
6538,803000
6539,804000
6540,805000
6541,806000
6542,807000
6543,808000
6544,809000
6545,467000
6546,468000
6547,469000
6548,470000
6549,471000
6550,472000
6551,473000
6552,474000
6553,475000
6554,476000
6555,477000
6556,478000
6557,479000
6558,480000
6559,481000
6560,482000
6561,483000
6562,484000
6563,485000
6564,486000
6565,487000
6566,488000
6567,489000
6568,490000
6569,491000
6570,492000
6571,493000
6572,494000
6573,495000
6574,496000
6575,497000
6576,498000
6577,499000
6578,500000
6579,501000
6580,502000
6581,503000
6582,504000
6583,505000
6584,506000
6585,507000
6586,508000
6587,509000
6588,510000
6589,511000
6590,512000
6591,513000
6592,514000
6593,515000
6594,516000
6595,517000
6596,518000
6597,519000
6598,520000
6599,521000
6600,522000
6601,523000
6602,524000
6603,525000
6604,526000
6605,739000
6606,740000
6607,741000
6608,742000
6609,743000
6610,744000
6611,745000
6612,746000
6613,747000
6614,748000
6615,749000
6616,750000
6617,751000
6618,752000
6619,753000
6620,754000
6621,755000
6622,756000
6623,757000
6624,758000
6625,759000
6626,760000
6627,761000
6628,762000
6629,763000
6630,764000
6631,765000
6632,766000
6633,767000
6634,768000
6635,769000
6636,770000
6637,771000
6638,772000
6639,773000
6640,774000
6641,775000
6642,776000
6643,777000
6644,778000
6645,779000
6646,780000
6647,781000
6648,782000
6649,783000
6650,784000
6651,785000
6652,786000
6653,787000
6654,788000
6655,789000
6656,790000
6657,791000
6658,792000
6659,793000
6660,794000
6661,795000
6662,796000
6663,797000
6664,798000
6665,799000
6666,800000
6667,801000
6668,802000
6669,803000
6670,804000
6671,805000
6672,806000
6673,807000
6674,808000
6675,809000
6676,467000
6677,468000
6678,469000
6679,470000
6680,471000
6681,472000
6682,473000
6683,474000
6684,475000
6685,476000
6686,477000
6687,478000
6688,479000
6689,480000
6690,481000
6691,482000
6692,483000
6693,484000
6694,485000
6695,486000
6696,487000
6697,488000
6698,489000
6699,490000
6700,491000
6701,492000
6702,493000
6703,494000
6704,495000
6705,496000
6706,497000
6707,498000
6708,499000
6709,500000
6710,501000
6711,502000
6712,503000
6713,504000
6714,505000
6715,506000
6716,507000
6717,508000
6718,509000
6719,510000
6720,511000
6721,512000
6722,513000
6723,514000
6724,515000
6725,516000
6726,517000
6727,518000
6728,519000
6729,520000
6730,521000
6731,522000
6732,523000
6733,524000
6734,525000
6735,526000
6736,738000
6737,739000
6738,740000
6739,741000
6740,742000
6741,743000
6742,744000
6743,745000
6744,746000
6745,747000
6746,748000
6747,749000
6748,750000
6749,751000
6750,752000
6751,753000
6752,754000
6753,755000
6754,756000
6755,757000
6756,758000
6757,759000
6758,760000
6759,761000
6760,762000
6761,763000
6762,764000
6763,765000
6764,766000
6765,767000
6766,768000
6767,769000
6768,770000
6769,771000
6770,772000
6771,773000
6772,774000
6773,775000
6774,776000
6775,777000
6776,778000
6777,779000
6778,780000
6779,781000
6780,782000
6781,783000
6782,784000
6783,785000
6784,786000
6785,787000
6786,788000
6787,789000
6788,790000
6789,791000
6790,792000
6791,793000
6792,794000
6793,795000
6794,796000
6795,797000
6796,798000
6797,799000
6798,800000
6799,801000
6800,802000
6801,803000
6802,804000
6803,805000
6804,806000
6805,807000
6806,808000
6807,809000
6808,467000
6809,468000
6810,469000
6811,470000
6812,471000
6813,472000
6814,473000
6815,474000
6816,475000
6817,476000
6818,477000
6819,478000
6820,479000
6821,480000
6822,481000
6823,482000
6824,483000
6825,484000
6826,485000
6827,486000
6828,487000
6829,488000
6830,489000
6831,490000
6832,491000
6833,492000
6834,493000
6835,494000
6836,495000
6837,496000
6838,497000
6839,498000
6840,499000
6841,500000
6842,501000
6843,502000
6844,503000
6845,504000
6846,505000
6847,506000
6848,507000
6849,508000
6850,509000
6851,510000
6852,511000
6853,512000
6854,513000
6855,514000
6856,515000
6857,516000
6858,517000
6859,518000
6860,519000
6861,520000
6862,521000
6863,522000
6864,523000
6865,524000
6866,525000
6867,526000
6868,527000
6869,528000
6870,737000
6871,738000
6872,739000
6873,740000
6874,741000
6875,742000
6876,743000
6877,744000
6878,745000
6879,746000
6880,747000
6881,748000
6882,749000
6883,750000
6884,751000
6885,752000
6886,753000
6887,754000
6888,755000
6889,756000
6890,757000
6891,758000
6892,759000
6893,760000
6894,761000
6895,762000
6896,763000
6897,764000
6898,765000
6899,766000
6900,767000
6901,768000
6902,769000
6903,770000
6904,771000
6905,772000
6906,773000
6907,774000
6908,775000
6909,776000
6910,777000
6911,778000
6912,779000
6913,780000
6914,781000
6915,782000
6916,783000
6917,784000
6918,785000
6919,786000
6920,787000
6921,788000
6922,789000
6923,790000
6924,791000
6925,792000
6926,793000
6927,794000
6928,795000
6929,796000
6930,797000
6931,798000
6932,799000
6933,800000
6934,801000
6935,802000
6936,803000
6937,804000
6938,805000
6939,806000
6940,807000
6941,808000
6942,809000
6943,467000
6944,468000
6945,469000
6946,470000
6947,471000
6948,472000
6949,473000
6950,474000
6951,475000
6952,476000
6953,477000
6954,478000
6955,479000
6956,480000
6957,481000
6958,482000
6959,483000
6960,484000
6961,485000
6962,486000
6963,487000
6964,488000
6965,489000
6966,490000
6967,491000
6968,492000
6969,493000
6970,494000
6971,495000
6972,496000
6973,497000
6974,498000
6975,499000
6976,500000
6977,501000
6978,502000
6979,503000
6980,504000
6981,505000
6982,506000
6983,507000
6984,508000
6985,509000
6986,510000
6987,511000
6988,512000
6989,513000
6990,514000
6991,515000
6992,516000
6993,517000
6994,518000
6995,519000
6996,520000
6997,521000
6998,522000
6999,523000
7000,524000
7001,525000
7002,526000
7003,527000
7004,528000
7005,737000
7006,738000
7007,739000
7008,740000
7009,741000
7010,742000
7011,743000
7012,744000
7013,745000
7014,746000
7015,747000
7016,748000
7017,749000
7018,750000
7019,751000
7020,752000
7021,753000
7022,754000
7023,755000
7024,756000
7025,757000
7026,758000
7027,759000
7028,760000
7029,761000
7030,762000
7031,763000
7032,764000
7033,765000
7034,766000
7035,767000
7036,768000
7037,769000
7038,770000
7039,771000
7040,772000
7041,773000
7042,774000
7043,775000
7044,776000
7045,777000
7046,778000
7047,779000
7048,780000
7049,781000
7050,782000
7051,783000
7052,784000
7053,785000
7054,786000
7055,787000
7056,788000
7057,789000
7058,790000
7059,791000
7060,792000
7061,793000
7062,794000
7063,795000
7064,796000
7065,797000
7066,798000
7067,799000
7068,800000
7069,801000
7070,802000
7071,803000
7072,804000
7073,805000
7074,806000
7075,807000
7076,808000
7077,809000
7078,467000
7079,468000
7080,469000
7081,470000
7082,471000
7083,472000
7084,473000
7085,474000
7086,475000
7087,476000
7088,477000
7089,478000
7090,479000
7091,480000
7092,481000
7093,482000
7094,483000
7095,484000
7096,485000
7097,486000
7098,487000
7099,488000
7100,489000
7101,490000
7102,491000
7103,492000
7104,493000
7105,494000
7106,495000
7107,496000
7108,497000
7109,498000
7110,499000
7111,500000
7112,501000
7113,502000
7114,503000
7115,504000
7116,505000
7117,506000
7118,507000
7119,508000
7120,509000
7121,510000
7122,511000
7123,512000
7124,513000
7125,514000
7126,515000
7127,516000
7128,517000
7129,518000
7130,519000
7131,520000
7132,521000
7133,522000
7134,523000
7135,524000
7136,525000
7137,526000
7138,527000
7139,735000
7140,736000
7141,737000
7142,738000
7143,739000
7144,740000
7145,741000
7146,742000
7147,743000
7148,744000
7149,745000
7150,746000
7151,747000
7152,748000
7153,749000
7154,750000
7155,751000
7156,752000
7157,753000
7158,754000
7159,755000
